1.117821, 1, 119.653737, 0.871928, 1.698339, 1.06834, 10.573441, 4.309479, 21.737813, 47065.845656, 25973.125647, 15872.552614, 10636.06559, 10842.861993, 10535.461528, 9960.901549, 7284.609464, 4560.709219, 24467.731958, 21909.288058, 3869.895676
1.113852, 1, 119.941858, 0.865242, 1.680868, 1.065728, 10.550399, 4.296016, 21.75599, 46898.756225, 25847.502464, 15883.53559, 10601.646746, 10818.300728, 10484.137033, 9907.717429, 7254.908132, 4551.200911, 24380.868671, 21831.507544, 3876.195303
1.122347, 1, 119.252194, 0.866674, 1.696767, 1.061578, 10.598993, 4.306839, 22.255584, 47256.427303, 26044.627204, 16070.440158, 10679.133666, 10914.825968, 10578.121795, 9994.501896, 7313.235918, 4573.56462, 24566.808198, 21998.00449, 3975.353669
1.12862, 1, 118.847643, 0.864952, 1.699255, 1.057138, 10.608713, 4.295585, 22.698697, 47520.546361, 26190.191886, 16087.083418, 10733.176773, 10961.72609, 10637.244094, 10044.718576, 7380.33739, 4599.126979, 24704.113278, 22120.952402, 4050.425388
1.12865, 1, 118.863828, 0.864932, 1.697156, 1.058072, 10.608995, 4.297943, 22.697383, 47521.812125, 26190.889491, 16090.428348, 10733.462663, 10962.018068, 10637.52743, 10044.986129, 7380.533973, 4599.249482, 24704.771301, 22121.541619, 4050.533276
1.13855, 1, 118.347739, 0.869281, 1.721664, 1.056039, 10.685753, 4.317683, 23.991571, 47938.647913, 26420.622159, 16231.133587, 10827.610642, 11058.167904, 10730.833689, 10133.094585, 7445.272122, 4639.590891, 24921.468523, 22315.580113, 4086.540608
1.139751, 1, 117.533346, 0.871795, 1.72751, 1.058173, 10.791842, 4.330499, 23.729708, 47989.195444, 26448.480428, 16064.816472, 10836.211891, 11084.073967, 10747.847432, 10140.935548, 7451.25492, 4627.386839, 24947.746064, 22339.109969, 4336.750685
1.131645, 1, 118.853854, 0.876657, 1.741368, 1.060187, 10.766364, 4.305944, 23.543194, 47647.915386, 26260.389492, 16151.913391, 10761.944476, 11005.248313, 10671.412394, 10068.808151, 7461.117862, 4594.4785, 24770.327746, 22180.24322, 4260.643659
1.126101, 1, 117.741681, 0.878561, 1.738145, 1.057549, 10.738957, 4.327661, 24.13414, 47414.465788, 26131.727306, 16364.493814, 10768.923604, 10937.263182, 10806.597354, 10072.752469, 7453.334721, 4599.743231, 24648.966084, 22071.571618, 4265.391687
1.118368, 1, 116.995872, 0.88988, 1.782612, 1.056685, 10.89938, 4.380032, 24.584194, 47088.889067, 25952.29128, 16621.746101, 10624.497145, 10876.130153, 10526.652362, 9947.884675, 7351.900691, 4529.390603, 24479.711581, 21920.015043, 4501.431661
1.11415, 1, 120.255826, 0.908077, 1.801666, 1.059896, 10.887714, 4.390141, 24.418771, 46911.286866, 25854.408224, 16319.068945, 10593.984979, 10835.109294, 10495.293558, 9919.838891, 7332.470503, 4498.93816, 24570.096603, 21837.340337, 4430.963477
1.11445, 1, 120.288205, 0.908272, 1.802151, 1.060135, 10.890645, 4.391324, 24.425345, 46923.917783, 25861.369552, 16323.462873, 10596.837421, 10838.02666, 10498.119427, 9922.509819, 7334.444779, 4500.149504, 24576.71213, 21843.220065, 4432.156519
1.115343, 1, 119.006566, 0.899597, 1.80588, 1.055767, 10.818651, 4.375212, 24.332451, 46961.526423, 25882.097068, 16328.075977, 10605.329698, 10846.712905, 10506.532937, 9930.459925, 7340.323229, 4503.756289, 24596.410011, 21860.727092, 4435.708828
1.116042, 1, 118.500762, 0.909886, 1.829974, 1.057678, 10.921568, 4.441924, 25.24804, 46990.939686, 25898.307772, 16959.37105, 10619.137934, 10825.605087, 10518.693436, 9938.35215, 7321.848198, 4514.389134, 24611.815452, 21874.419096, 4553.450506
1.101455, 1, 118.274791, 0.908739, 1.838455, 1.057149, 10.887555, 4.468659, 25.296566, 46376.764362, 25603.873287, 16668.527396, 10468.976612, 10711.649946, 10501.583008, 9792.96519, 7229.508804, 4544.270869, 24290.13731, 21588.518915, 4404.168004
1.096082, 1, 118.778085, 0.942938, 1.886723, 1.059698, 11.193211, 4.493637, 25.930264, 46150.551879, 25478.984953, 16967.356567, 10426.486749, 10645.707714, 10319.616156, 9777.056146, 7211.976556, 4439.133655, 24171.657002, 21483.216325, 4557.510892
1.065604, 1, 118.599577, 0.927257, 1.856178, 1.053712, 11.119827, 4.567829, 25.639938, 44867.252263, 24770.495559, 16959.086138, 10139.221204, 10349.677528, 10032.660793, 9515.843187, 7033.312166, 4315.6961, 23499.520233, 20885.836526, 4403.608135
1.07625, 1, 119.427193, 0.923899, 1.857827, 1.06151, 11.172018, 4.565399, 26.285472, 45315.504126, 25017.967993, 16982.554634, 10240.518544, 10439.624788, 10130.20671, 9621.674844, 7126.460341, 4353.431387, 23734.294844, 21094.498835, 4434.68788
1.07635, 1, 119.4383, 0.923906, 1.858, 1.061568, 11.173057, 4.565823, 26.287916, 45319.718315, 25020.29458, 16975.000048, 10241.470878, 10440.595638, 10131.148785, 9622.569628, 7127.123078, 4353.836241, 23736.502054, 21096.460552, 4435.100291
1.069336, 1, 118.1328, 0.920159, 1.85918, 1.053542, 11.173249, 4.522598, 26.489888, 45024.406209, 24857.257581, 16864.387719, 10174.735072, 10372.562348, 10065.110449, 9559.866493, 7080.681383, 4325.465743, 23581.830491, 20958.992002, 4406.200334
1.076409, 1, 119.301594, 0.928446, 1.831905, 1.056888, 11.087544, 4.609452, 27.288259, 45322.196367, 25021.662729, 17771.847602, 10242.030126, 10441.166133, 10185.523441, 9623.095283, 7092.157284, 4361.608407, 23737.800003, 21097.61414, 4495.621707
1.080217, 1, 120.036947, 0.916159, 1.807788, 1.058801, 10.932307, 4.60484, 26.771765, 45482.525277, 25110.178247, 17534.618244, 10278.262068, 10494.305783, 10181.042679, 9657.137864, 7175.413692, 4374.877441, 23821.773786, 21172.248119, 4511.244361
1.088909, 1, 120.737241, 0.91892, 1.843251, 1.063104, 10.986118, 4.564295, 26.15898, 45848.534033, 25312.245319, 17920.846459, 10366.41797, 10589.644413, 10257.527086, 9734.850657, 7174.295027, 4415.52833, 24013.472786, 21342.625809, 4427.516835
1.104777, 1, 120.544998, 0.90568, 1.817396, 1.062564, 10.986301, 4.520533, 25.688384, 46516.641426, 25681.096939, 17933.374421, 10511.954107, 10730.145523, 10412.524634, 9867.869591, 7283.891887, 4479.871538, 24363.398612, 21653.631886, 4398.117783
1.116689, 1, 120.507588, 0.896435, 1.811316, 1.062646, 11.050093, 4.548556, 26.120527, 47018.210303, 25958.004951, 17889.325023, 10636.467524, 10865.388869, 10510.843886, 9985.437583, 7342.140214, 4534.876308, 24626.09846, 21887.113507, 4494.675095
1.11685, 1, 120.52491, 0.896708, 1.811577, 1.06242, 11.051682, 4.54921, 26.124281, 47024.968915, 25961.736273, 17891.896516, 10637.996459, 10866.95071, 10512.354763, 9986.872935, 7343.195607, 4535.528171, 24629.638328, 21890.259661, 4495.32118
1.113821, 1, 119.643386, 0.894532, 1.802525, 1.058838, 11.059423, 4.538583, 26.290235, 46897.452268, 26029.881347, 17832.071963, 10483.257388, 10837.483009, 10513.473104, 9837.971629, 7243.994293, 4445.173733, 24562.850713, 21830.900355, 4386.704347
